,FIGHTER,DOB,HEIGHT,REACH,STANCE,FIGHTER_ID
1098,Mikey Burnett,1974-04-12,167.64,167.64,ORT,4c805f5f58a75df0
1099,Kevin Burns,1980-03-03,177.8,187.96,ORT,a6d8bfe9e0c8153b
1100,Gilbert Burns,1986-07-20,177.8,180.34,ORT,23024fdfc966410a
1101,Josh Burns,1978-05-15,185.42,182.88,,1e092415a7eeaf65
1102,Herbert Burns,1988-02-02,175.26,185.42,ORT,4f140403000158b5
1103,Derrick Burnsed,1980-06-09,177.8,181.61,,2213330f082f82d5
1104,Nah-Shon Burrell,1990-02-05,180.34,185.42,ORT,2c64c035485906aa
1105,Martin Buschkamp,1991-01-06,175.26,177.8,ORT,8fc30d8cebb17116
1106,George Bush,,185.42,185.42,,f0c779dc2ca3816c
1107,Bubba Bush,1985-07-24,182.88,185.42,ORT,132505067f08c54d
1108,Murilo Bustamante,1966-07-30,187.96,187.96,ORT,85d905f7c4f5a1af
1109,Nick Bustamante,,175.26,175.26,,51b1ca2a4b064101
1110,Eduardo Bustillos,1987-06-02,172.72,171.45,,f273f1b8df04c8a1
1111,Jason Butcher,1984-10-23,190.5,187.96,,30e39145fec48d25
1112,Todd Butler,,185.42,185.42,SOU,3fed746acfd026dd
1113,Goldman Butler,,,,,e2d5072048b825b1
1114,Ian Butler,1989-10-09,172.72,185.42,,6b8fd98eb52363d1
1115,Raphael Butler,1984-01-04,190.5,195.58,,f941505e35fb1eae
1116,JP Buys,1996-04-30,167.64,167.64,ORT,0b362247806341e5
1117,Cheyanne Buys,1995-06-25,160.02,160.02,SWI,4959f10a62f3fec3
1118,Dennis Buzukja,1997-10-01,175.26,180.34,SWI,c4d039123e62f6a9
1119,Charles Byrd,1983-10-11,177.8,185.42,ORT,76ee3d666c648f6b
1120,Steve Byrnes,1979-08-26,182.88,182.88,ORT,43612456979e5d5e
1121,Michael Byrnes,1990-07-17,180.34,180.34,,87f0b37f153cf497
1122,Al Iaquinta,1987-04-30,177.8,177.8,ORT,59279a7c978f7da0
1123,Khadis Ibragimov,1995-05-21,190.5,198.12,ORT,c3218c810959d279
1124,Minoki Ichihara,,170.18,170.18,ORT,4565d435005319c0
1125,Dan Ige,1991-08-06,170.18,180.34,ORT,82a5152216251682
1126,Valeri Ignatov,,175.26,175.26,ORT,7b6ce3a9460565b5
1127,Sergey Ignatov,,175.26,175.26,ORT,df9e9c1f65805d29
1128,Fabiano Iha,1970-07-28,172.72,172.72,ORT,263ebd4a669e1e98
1129,Seichi Ikemoto,1975-08-24,180.34,180.34,ORT,81f38d1640c4e70d
1130,Mikhail Iloukhine,1966-11-21,175.26,175.26,ORT,b71667c778b6d9e5
1131,Zelim Imadaev,1995-01-25,182.88,193.04,ORT,7f0f171414d0a287
1132,Yusuke Imamura,1976-08-08,172.72,172.72,ORT,2ce6541127b0e232
1133,Masakazu Imanari,1976-02-10,162.56,162.56,SOU,a4dd5c9a75763295
1134,Nassourdine Imavov,1995-03-01,190.5,190.5,ORT,881bf86d4cba8578
1135,Brad Imes,1977-03-13,200.66,200.66,ORT,4908c5ee68a50ee5
1136,Chris Indich,1987-04-22,177.8,185.42,,d5b7fac960e58920
1137,Chris Inman,,190.5,190.5,,f0a381ba65d2a933
1138,Guto Inocente,1986-05-29,190.5,195.58,ORT,e7fe5315b1efeb92
1139,Enson Inoue,1967-04-15,177.8,177.8,ORT,0cf935519d439ba6
1140,Egan Inoue,1965-07-04,175.26,175.26,SOU,37a6c95201592fea
1141,Katsuya Inoue,1979-08-10,175.26,175.26,SOU,b5882371e2a3900d
1142,Takeshi Inoue,1980-03-18,172.72,172.72,,a61a0cd2829e5d4e
1143,Naoki Inoue,1997-06-14,175.26,180.34,ORT,199eb7cf6ae90294
1144,Inoue Mizuki,1994-08-19,160.02,165.1,ORT,43a59ce3bb40449e
1145,Jorge Interiano,,185.42,185.42,,1e75e6c9de99fa76
1146,Jason Ireland,1979-12-30,175.26,175.26,SOU,05a0556072931f01
1147,James Irvin,1978-09-12,187.96,190.5,ORT,a7f4d0902bb64092
1148,Eric Irvin,1986-01-10,172.72,173.99,,a47c2a6e24757932
1149,Mitsuhiro Ishida,1978-12-29,167.64,167.64,SOU,82f5c81f4e3c3eb5
1150,Teruto Ishihara,1991-07-23,170.18,175.26,SOU,88cd34d836b4ebcd
1151,Satoshi Ishii,1986-12-19,180.34,187.96,ORT,c8a49ff2acb6f3c5
1152,Yuki Ishikawa,1967-02-08,180.34,180.34,ORT,119ebea97e914dcf
1153,Eiji Ishikawa,1979-10-12,177.8,177.8,,eb89dc31949a1427
1154,Tokimitsu Ishizawa,1968-08-05,182.88,182.88,ORT,f3155a94ca420126
1155,Damir Ismagulov,1991-02-03,175.26,177.8,ORT,135d124172a0bea3
1156,Wallid Ismail,1968-02-23,170.18,170.18,ORT,da6dfd09cca1d705
1157,Leandro Issa,1983-09-19,170.18,175.26,ORT,d1e1fdcea7c8a90a
1158,Oscar Ivan Cota,1984-10-15,187.96,185.42,ORT,f584a6e0b5b74604
1159,Blagoy Ivanov,1986-10-09,180.34,185.42,SOU,1788eee370f077b7
1160,Anthony Ivy,1990-01-23,187.96,187.96,ORT,3c5005b66696d790
1161,Tomomi Iwama,1977-02-07,160.02,160.02,ORT,ac5f67109accb482
1162,Tatsuya Iwasaki,,175.26,175.26,ORT,243b07fc65ccbb16
1163,Yoislandy Izquierdo,1984-01-09,180.34,184.15,SOU,afc2a7ce0c763bd5
1164,Hiroshi Izumi,1982-06-22,172.72,172.72,ORT,53e4e21f4c688801
1165,Patrick Kaase,,175.26,175.26,,b180f05acb24d430
1166,Emily Kagan,1981-07-14,160.02,166.37,,c1ea9d56cd953586
1167,Oron Kahlon,1981-01-03,172.72,172.72,,00a35c92b03992b0
1168,Sirwan Kakai,1989-10-03,165.1,167.64,ORT,2525a853486ee670
1169,Geza Kalman,,185.42,185.42,,304fcd812f12c589
1170,Bryson Kamaka,,180.34,180.34,ORT,9336e86cfd4ceaa1
1171,Kai Kamaka,1995-01-05,170.18,175.26,ORT,eee0ef3e2b14816b
1172,Martin Kampmann,1982-04-17,182.88,182.88,ORT,8b69839f3555a67b
1173,Bharat Kandare,1987-06-20,170.18,182.88,ORT,efd2b3e9bb7965a4
1174,Hiromitsu Kanehara,1970-10-05,177.8,177.8,ORT,eda579d906cf0ca2
1175,Masanori Kanehara,1982-11-19,170.18,170.18,ORT,f3a078277b3b8ff4
1176,Ken Kaneko,1976-10-19,182.88,182.88,ORT,5345f86680378fc1
1177,Denis Kang,1977-09-17,180.34,195.58,ORT,3c241737a6069b9f
1178,Kyung Ho Kang,1987-09-09,175.26,185.42,ORT,a7897d200692ab64
1179,Manel Kape,1993-11-14,167.64,167.64,,5d1b7e3dd9e11074
1180,David Kaplan,1979-11-16,170.18,170.18,ORT,5669b828e7e11329
1181,Kai Kara-France,1993-03-26,162.56,175.26,ORT,853eb0dd5c0e2149
1182,Georgi Karakhanyan,1985-05-29,172.72,171.45,,43292ecf0e72c143
1183,Alex Karalexis,1977-09-20,172.72,167.64,ORT,e361e5c858af6ff1
1184,Impa Kasanganay,1994-01-17,180.34,190.5,ORT,257b0c8d6f199895
1185,Nadia Kassem,1995-11-15,165.1,167.64,SOU,6e7506127408aa9e
1186,Yusuke Kasuya,1989-11-16,170.18,170.18,SOU,3058888c33149a53
1187,Tetsuji Kato,1977-12-05,170.18,170.18,ORT,542db012217ecb83
1188,Hisaki Kato,1982-09-17,182.88,187.96,,ebf1c247b2cba375
1189,Brad Katona,1991-12-19,167.64,162.56,ORT,7b433309b0fd12aa
1190,Calvin Kattar,1988-03-26,180.34,182.88,ORT,751de04455cfaac0
1191,Sarah Kaufman,1985-09-20,165.1,167.64,ORT,36df8e119aec6175
1192,Yusuke Kawaguchi,1980-08-14,182.88,182.88,,fa2320781bfe4f49
1193,Canaan Kawaihae,1997-08-26,182.88,182.88,SOU,58d42b9e920b25fc
1194,Tatsuya Kawajiri,1978-05-08,170.18,175.26,ORT,80d918336163b80c
1195,Ryo Kawamura,1981-06-29,180.34,180.34,ORT,9e91d7fd2720e241
1196,Doug Kay,,182.88,182.88,,547c5611bd366988
1197,Julie Kedzie,1981-03-18,165.1,162.56,ORT,981ab7a0576f76a0
1198,Ryan Keenan,1985-06-15,177.8,177.8,,a72b20136239ba39
1199,CJ Keith,1986-08-09,182.88,185.42,ORT,c0eecd851dbf3146
1200,Chris Kelades,1981-02-21,170.18,172.72,ORT,56c9acc4e86046a2
1201,Brian Kelleher,1986-08-19,167.64,167.64,SWI,7be14eaed4c74856
1202,Mayana Kellem,1981-07-07,165.1,165.1,ORT,c788481ae19e798d
1203,Tony Kelley,1987-01-21,175.26,177.8,SWI,1a08b01fdabb6ae2
1204,Paul Kelly,1984-09-12,175.26,177.8,ORT,aac5ac38148f0528
1205,John Kelly,1978-08-02,175.26,175.26,,ace83095105dd205
1206,Daniel Kelly,1977-10-31,182.88,177.8,SOU,bdcbb976816fd256
1207,Tim Kennedy,1979-09-01,180.34,187.96,ORT,3c660c90d48fc80d
1208,Steve Kennedy,1983-03-07,180.34,180.34,ORT,185fb0200a4605e6
1209,Jeremy Kennedy,1992-09-16,180.34,180.34,ORT,68f6e96c5fa6e044
1210,Waylon Kennell,,182.88,182.88,,9b8a73b59be8d786
1211,Casey Kenney,1991-03-20,170.18,172.72,SOU,e7bba7ce4d6c7b07
1212,Aurelijus Kerpe,1969-12-31,,,ORT,c1e4ae143cce7398
1213,Mark Kerr,1968-12-21,190.5,190.5,SWI,a7b48e18ca27795d
1214,Will Kerr,1982-10-21,177.8,175.26,ORT,ef61d9f5176b3200
1215,Ron Keslar,1980-04-17,182.88,187.96,,b84f34b425dfd24b
1216,Rustam Khabilov,1986-11-04,172.72,185.42,ORT,9b7694d064a8a0ad
1217,Adam Khaliev,1984-04-16,182.88,182.88,ORT,1aba18b5f15d4956
1218,Sergey Khandozhko,1992-05-19,185.42,187.96,ORT,90da09db03e41748
1219,Sergei Kharitonov,1980-08-18,182.88,187.96,ORT,0693b2eab79198ea
1220,Alfred Khashakyan,1988-07-17,172.72,177.8,ORT,3929efe0c0a83d07
1221,Aliaskhab Khizriev,1990-08-24,175.26,187.96,SOU,7ab478c397cd68ef
1222,Pannie Kianzad,1991-12-08,170.18,167.64,ORT,91dac5e69e28d5b5
1223,Akira Kikuchi,1978-07-23,172.72,172.72,ORT,9c37681096c6f3a9
1224,Katsunori Kikuno,1981-10-31,172.72,167.64,ORT,44470bfd9483c7ad
1225,Sanae Kikuta,1971-09-10,175.26,175.26,ORT,e4bde462b043d3e1
1226,Jacob Kilburn,1995-06-28,175.26,182.88,ORT,637bd06c32219f0b
1227,Dong Hyun Kim,1981-11-17,187.96,193.04,SOU,9bcf8603ceb25680
1228,Jin Oh Kim,,175.26,175.26,ORT,8d04923f2db59b7f
1229,Dae Won Kim,1979-11-01,180.34,180.34,ORT,354808cf38d9d73c
1230,Jong Wang Kim,1974-04-08,185.42,185.42,,380e8b023290d091
1231,Jong Won Kim,,170.18,170.18,ORT,9e0f28d1f639ad73
1232,Min Soo Kim,1975-01-22,185.42,185.42,SOU,831b937811804dad
1233,Jong Man Kim,1978-03-03,170.18,170.18,ORT,dba230fe33011201
1234,Ji Yeon Kim,1989-10-18,170.18,182.88,ORT,a20f234df70f2182
1235,Jeremy Kimball,1991-01-03,182.88,182.88,SWI,917a5cb9821df261
1236,Rob Kimmons,1981-01-30,177.8,185.42,ORT,054defd5420a551f
1237,Dustin Kimura,1989-05-21,170.18,180.34,ORT,fe91d254db77a7fc
1238,Taiei Kin,1970-07-08,180.34,180.34,ORT,c7ac79839e86ce33
1239,Mike King,1983-08-04,190.5,190.5,,564c2f5f9eb45d67
1240,Kyle Kingsbury,1982-03-22,193.04,200.66,ORT,b959e8c7fd8390d2
1241,Kamuela Kirk,1994-04-13,177.8,190.5,SWI,c7d7fda69ec410d3
1242,Yurij Kiseliov,,172.72,172.72,ORT,51d2aaaca56e5b40
1243,Justine Kish,1988-04-13,165.1,162.56,ORT,928ae2e5b5f7a9ec
1244,Koji Kitao,1963-10-12,200.66,200.66,SOU,2a6f8136da1e52c0
1245,Satoru Kitaoka,1980-02-04,167.64,167.64,,e2ac5bb645f33088
1246,Ludovit Klein,1995-02-22,170.18,182.88,SOU,5b86d491d63890c5
1247,Seth Kleinbeck,1973-07-25,187.96,187.96,,8ad022dd81224f61
1248,Stefan Klever,,,,ORT,bc3876891e155bb5
1249,Drakkar Klose,1988-03-09,175.26,177.8,ORT,7cbf7c78d3b34218
1250,Michael Knaap,1984-02-27,187.96,187.96,ORT,02f0e04acf102ea9
1251,Kevin Knabjian,1984-07-05,177.8,177.8,ORT,1fac46d466abd5b8
1252,Jason Knight,1992-07-14,177.8,180.34,ORT,bb1a2cdad6ff34db
1253,William Knight,1988-04-03,177.8,185.42,ORT,5da33b8fbfa5ee95
1254,Isao Kobayashi,1988-10-28,172.72,173.99,,a02652d063ef5baa
1255,Kelly Kobold,1983-02-25,167.64,162.56,ORT,c398235fcaf8d71d
1256,Erik Koch,1988-10-04,177.8,180.34,SOU,99bd87a300079ed9
1257,Sokun Koh,,185.42,185.42,,6d8ef8706781c49e
1258,Shingo Kohara,,167.64,167.64,,44c233770075cea1
1259,Brad Kohler,1964-05-26,175.26,175.26,ORT,13c4313ed0f744f3
1260,Charlie Kohler,1976-07-16,175.26,175.26,ORT,5717efc6f271cd52
1261,Tsuyoshi Kohsaka,1970-03-06,180.34,180.34,ORT,b76ed59283d3559c
1262,John Kolosci,1974-11-26,180.34,182.88,ORT,5f6038bcdb95e3e4
1263,Yuki Kondo,1975-07-17,180.34,180.34,SOU,1fe7adb23b3eedfb
1264,Syuri Kondo,1989-02-08,162.56,167.64,ORT,a851c35f58199231
1265,Cheick Kongo,1975-05-17,193.04,208.28,ORT,1eacf73d6a0055dc
1266,Andrei Kopylov,1965-07-16,187.96,187.96,ORT,dd39f1ca787a3d9d
1267,Roman Kopylov,1991-05-04,182.88,190.5,SOU,9d83f6da776ff7d6
1268,Andrey Koreshkov,1990-08-23,182.88,193.04,,aee885b8ca29ab4f
1269,Josh Koscheck,1977-11-30,177.8,185.42,ORT,dd37fd509af89f15
1270,Naoyuki Kotani,1981-12-08,172.72,167.64,SOU,bc8f6b42767e28df
1271,Ilya Kotau,,177.8,190.5,,a68d57ae177a5815
1272,Iouri Kotchkine,,187.96,187.96,ORT,c6becb722706c7d8
1273,Matt Kovacs,1981-05-09,182.88,182.88,ORT,8fbcd82bf7f352bf
1274,Marcus Kowal,1977-03-29,170.18,170.18,,ad0e42800a0d8977
1275,Karolina Kowalkiewicz,1985-10-15,160.02,162.56,ORT,d7c3816669784109
1276,Steve Kozola,1989-12-17,180.34,184.15,,fc36e2352dccf2a4
1277,Derrick Krantz,1988-01-13,177.8,182.88,ORT,714e1e0681ddb703
1278,James Krause,1986-06-04,187.96,185.42,ORT,8f6a18831a120817
1279,Pascal Krauss,1987-04-19,185.42,182.88,ORT,a01e84abefd85ec0
1280,Rene Kronvold,1970-01-03,172.72,172.72,ORT,db05271715bb4874
1281,Jorgen Kruth,1974-05-08,187.96,187.96,,6071d786f6187810
1282,Nikita Krylov,1992-03-07,190.5,195.58,ORT,1091d4d957141094
1283,Mariusz Ksiazkiewicz,1989-10-04,190.5,190.5,,ab16537dd1e5e81d
1284,Junya Kudo,,,,ORT,487c170da059857d
1285,John Kuhner,1982-10-12,177.8,177.8,,a272656ad662ac53
1286,Michael Kuiper,1989-06-07,182.88,185.42,ORT,b7f38813485745da
1287,Anton Kuivanen,1984-05-01,172.72,182.88,ORT,706f8e2b34e8e18b
1288,Maiju Kujala,,,,,4e77d070239699e2
1289,Aleksei Kunchenko,1984-05-02,172.72,177.8,ORT,e2ccd9a9ace60de7
1290,Keigo Kunihara,,182.88,182.88,ORT,782a2a17d3e38fdf
1291,Kiichi Kunimoto,1981-05-01,177.8,180.34,ORT,71df36d6d8cf0d74
1292,Yana Kunitskaya,1989-11-11,167.64,172.72,ORT,3143bf892608139a
1293,Leo Kuntz,1983-10-03,177.8,187.96,ORT,6905d45bd71b50a9
1294,Korey Kuppe,1989-01-23,195.58,195.58,SWI,780a2897055e3ee3
1295,Ramazan Kuramagomedov,1996-08-23,182.88,185.42,ORT,b6a73e6f11a8835c
1296,Tsuyoshi Kurihara,1973-07-13,177.8,177.8,ORT,032b65d5fff611b2
1297,Eldari Kurtanidze,1972-04-16,167.64,167.64,ORT,4c78fc005a53831d
1298,Kyle Kurtz,1990-08-05,180.34,182.88,,b490def93478ae29
1299,Guram Kutateladze,1992-01-08,180.34,182.88,ORT,7772b283d288dbe2
1300,Lina Kvokov,,175.26,175.26,ORT,843dd76c50cae0f6
1301,Kaleo Kwan,1970-08-01,170.18,170.18,,2545c7f47a65bca3
1302,Jarrod Kwitty,,172.72,172.72,,849d15ed7e3a0e97
1303,Mike Kyle,1980-03-31,193.04,195.58,ORT,56b8b24f65f9f057
1304,Yves Jabouin,1979-05-30,170.18,172.72,ORT,b4eeac608fc82f88
1305,Kevin Jackson,1964-11-25,177.8,177.8,SWI,13b2f59210dda9cc
1306,Eugene Jackson,1966-09-23,172.72,172.72,ORT,ce783bf73b5131f9
1307,Quinton Jackson,1978-06-20,185.42,185.42,ORT,ffc088e64fab57e9
1308,Jeremy Jackson,1982-09-19,177.8,177.8,ORT,ad32471f01e7b1a5
1309,Damon Jackson,1988-08-08,180.34,180.34,SWI,29af297d9f1de0f8
1310,Kenyon Jackson,,182.88,182.88,,56c5132870a526d5
1311,Mike Jackson,1985-03-22,187.96,187.96,ORT,0641c21bec209472
1312,Jason Jackson,1990-10-30,185.42,198.12,ORT,ca8da445dfa82d56
1313,Montel Jackson,1992-04-24,177.8,190.5,SOU,cc1a8b4b38b92c6d
1314,Eric Jacob,,,,,ba17afef01ed78b6
1315,Dustin Jacoby,1988-04-04,190.5,193.04,ORT,e4277e87a789d687
1316,Justin James,1976-11-08,177.8,177.8,ORT,1ea8df62b3f8fea6
1317,Nate James,1978-05-29,182.88,194.31,,a34fecf2f4e5a317
1318,Virna Jandiroba,1988-05-30,160.02,162.56,ORT,7dda2cf308f24a02
1319,Ryan Janes,1981-08-22,190.5,193.04,ORT,b59037262c8fe060
1320,Josh Janousek,1980-09-25,180.34,185.42,ORT,8f7380fb0916dc77
1321,Dave Jansen,1979-08-21,175.26,185.42,ORT,335ad945324c3a2e
1322,Jaime Jara,1969-08-02,185.42,185.42,SOU,805ad1801eb26abb
1323,Gigo Jara,,175.26,175.26,,99d5cf1eda8b25c1
1324,Keith Jardine,1975-10-31,187.96,193.04,ORT,b9d0fd83bb8a147a
1325,Brock Jardine,1985-07-10,180.34,185.42,ORT,64959f90b6dd9759
1326,Josh Jarvis,,175.26,175.26,,32e8e0e8498f03c2
1327,Rony Jason,1984-03-21,170.18,185.42,ORT,b71ce838b01f2cad
1328,Louis Jauregui,,170.18,170.18,,0e8744ded08ee5fb
1329,Justin Jaynes,1989-08-10,170.18,172.72,ORT,304a21d0595e1a08
1330,Joanna Jedrzejczyk,1987-08-18,167.64,165.1,ORT,3d6749c4267da18f
1331,Aaron Jeffery,1992-11-14,187.96,187.96,ORT,ccdcb20370be62a3
1332,Trent Jenkins,,187.96,187.96,,02fc8f50f56eb307
1333,Bubba Jenkins,1988-02-05,170.18,182.88,,5e841bb3752b6e86
1334,Adrienna Jenkins,1981-07-22,172.72,172.72,,dae85a6a83f53215
1335,Steve Jennum,,177.8,177.8,ORT,ad047e3073a775f3
1336,Ryan Jensen,1977-09-20,185.42,193.04,ORT,aae99701b21554e4
1337,Kyle Jensen,1979-07-20,175.26,175.26,ORT,aec273fcb765330d
1338,Chan-Mi Jeon,1997-08-28,165.1,165.1,ORT,24174a3f44ce8e03
1339,Maciej Jewtuszko,1981-01-31,182.88,182.88,SOU,6b5b9be990774f0e
1340,Ronald Jhun,1970-09-21,180.34,180.34,ORT,b9e871af730f826c
1341,Gilbert Jimenez,1975-04-27,170.18,165.1,,59d36ddfcb27b7dc
1342,Art Jimmerson,1963-08-04,185.42,185.42,ORT,a5c53b3ddb31cc7d
1343,Ryan Jimmo,1981-11-27,185.42,185.42,ORT,bc3ec52ef70fc155
1344,Sung Bin Jo,1992-07-17,182.88,182.88,ORT,6e0e977beb909837
1345,Carls John De Tomas,1996-08-28,165.1,180.34,SOU,2a4200ead401a9ce
1346,Phil Johns,1968-10-22,157.48,157.48,SOU,a8fa0c4e95512806
1347,Brett Johns,1992-02-21,170.18,180.34,ORT,ec52462a1b41f714
1348,Miles Johns,1994-03-30,170.18,167.64,ORT,46e0d677f91bacc0
1349,Anthony Johnson,1984-03-06,187.96,198.12,ORT,365fee2da473b177
1350,DaMarques Johnson,1982-06-28,185.42,190.5,ORT,322a56923b396b4d
1351,Devin Johnson,,,,,22f4b6cb6b1bd7fd
1352,Travis Johnson,,182.88,182.88,,443835675e8fc6ca
1353,Ricky Johnson,,172.72,172.72,ORT,fa2fca260beeb9c0
1354,Tony Johnson,1983-05-02,187.96,193.04,ORT,3641a0d117e9bc6c
1355,Lavar Johnson,1977-06-11,193.04,208.28,ORT,e6c5908910cc26e4
1356,Demetrious Johnson,1986-08-13,160.02,167.64,ORT,8a304bfd6bf04a57
1357,Michael Johnson,1986-06-04,177.8,185.42,SOU,511e82663651438d
1358,Deshaun Johnson,,177.8,177.8,,bf97ad31eae89429
1359,Kajan Johnson,1984-04-21,180.34,190.5,ORT,633a45d131192ffe
1360,Dashon Johnson,1988-01-25,170.18,177.8,ORT,36207c58e854cae5
1361,Timothy Johnson,1985-03-13,190.5,195.58,SOU,cc900af167fbedfd
1362,Tony Johnson,1986-02-07,185.42,187.96,ORT,a45bab49951a45cd
1363,Jordan Johnson,1988-11-18,187.96,200.66,ORT,99bcdf5eac39898f
1364,Taylor Johnson,1990-11-09,182.88,187.96,SWI,552b09cbf13b6328
1365,Chad Johnson,1986-07-22,187.96,203.2,ORT,6ce9a012e4c6020c
1366,Jose Johnson,1995-05-25,182.88,182.88,ORT,84f727cf0166d6f2
1367,Brian Johnston,1968-07-28,190.5,190.5,ORT,1c3f5e85b59ec710
1368,Liana Jojua,1995-03-22,162.56,157.48,ORT,eebc23626e38f5dc
1369,Daniel Jolly,1984-09-03,185.42,190.5,ORT,eeabcd4dc6619129
1370,Paul Jones,1963-06-16,175.26,175.26,ORT,f341f9551ba744e2
1371,Jon Jones,1987-07-19,193.04,213.36,ORT,07f72a2a7591b409
1372,Nathan Jones,1970-08-21,210.82,210.82,ORT,f54fb3b9c4228142
1373,Marcus Jones,1973-08-15,198.12,198.12,ORT,8fa2b06572365321
1374,Carlton Jones,,185.42,185.42,ORT,f117c3e8c1aa7b9e
1375,Jesse Jones,,175.26,175.26,,bc0f994de0521926
1376,Tito Jones,1981-07-31,172.72,172.72,SOU,7b223a22a6c26868
1377,Roy Jones,1983-10-26,193.04,207.01,,be8dfcf0442812b1
1378,Justin Jones,1987-09-06,180.34,198.12,ORT,9b75954db8db2a08
1379,Ben Jones,,182.88,182.88,,329aff8e958a2997
1380,Victor Jones,1982-08-31,180.34,180.34,,04f0471f221db717
1381,Chris Jones,1981-11-16,175.26,157.48,,509319d35664369e
1382,Roshaun Jones,1983-05-08,172.72,172.72,,8a9f54b9056b07f5
1383,Jamelle Jones,1988-01-31,182.88,190.5,ORT,1dda22d0ac3d1271
1384,Antonio Jones,1985-04-12,180.34,187.96,ORT,f1fd494586ab8d5f
1385,Trevin Jones,1990-08-04,170.18,177.8,SOU,ec23c1be628d8057
1386,Mason Jones,1995-04-26,177.8,182.88,,f6ad6a1e4d600e0d
1387,Jocelyn Jones-Lybarger,1985-10-04,170.18,162.56,ORT,1a98c9dbb7fc3959
1388,Kevin Jordan,1970-12-31,190.5,190.5,ORT,02e52b3a595f0786
1389,Joe Jordan,1978-07-27,167.64,170.18,ORT,712c4db78b9373d1
1390,Shawn Jordan,1984-10-21,182.88,190.5,SOU,ca2efc9d7d523c43
1391,Ivan Jorge,1980-11-07,175.26,185.42,ORT,19db7ac26308178f
1392,Scott Jorgensen,1982-09-17,165.1,167.64,ORT,0b64d0fed453ef7f
1393,Gareth Joseph,1984-09-28,177.8,177.8,,8ecb9f42da5ef5ac
1394,Dwight Joseph,1989-08-16,167.64,171.45,SWI,34ca93f1791a5c50
1395,Jeff Joslin,1975-04-30,182.88,182.88,ORT,388abbf8832b5adf
1396,Krzysztof Jotko,1989-08-19,185.42,195.58,SOU,4e06913c91da5200
1397,Alan Jouban,1981-11-25,182.88,185.42,SOU,cf65d56b0755ed3b
1398,Charles Jourdain,1995-11-27,175.26,175.26,SWI,f1d64ae34e088832
1399,Mike Joy,1985-07-18,167.64,167.64,SOU,35080a7f406f9ab3
1400,Dustin Joynson,1985-10-14,198.12,198.12,ORT,791367e8c35cfb6a
1401,Tony Juarez,,152.4,152.4,,97f3692d5444a80a
1402,Jesse Juarez,1981-05-08,185.42,195.58,ORT,cd039ff136d89ded
1403,Steve Judson,,180.34,180.34,ORT,6ece1d2ab1bed31d
1404,Luke Jumeau,1988-02-12,180.34,182.88,ORT,4c288a2b250bb576
1405,Bu-Kyung Jung,1978-05-26,170.18,170.18,ORT,b35d1650c78c2948
1406,Chan Sung Jung,1987-03-17,170.18,182.88,ORT,c451d67c09c55418
1407,Young Sam Jung,1985-10-27,172.72,172.72,ORT,13104eaed3ae96c3
1408,Da-Un Jung,1993-12-07,193.04,198.12,ORT,74f9448b97bf8bec
1409,Scott Junk,1978-12-17,185.42,185.42,ORT,ac70a4f1db1b8c40
1410,Myles Jury,1988-10-31,177.8,185.42,ORT,08e908ed6d18d6a0
1411,Cristiane Justino,1985-07-09,172.72,172.72,ORT,634bb0de2eb043b4
1412,Edward Faaloloto,1984-07-15,175.26,177.8,,6224e8d0a34264eb
1413,Urijah Faber,1979-05-14,167.64,170.18,ORT,78114b7199cef90c
1414,Melinda Fabian,1987-06-25,167.64,167.64,,8c020156779f7888
1415,Wagnney Fabiano,1975-07-14,167.64,175.26,SOU,40389d39a92f5bfa
1416,Bartosz Fabinski,1986-04-26,182.88,190.5,ORT,e17ac6410c8377f4
1417,Ron Faircloth,1979-08-16,175.26,175.26,ORT,453ee00c3e1ae9dd
1418,Jason Fairn,1973-07-16,185.42,185.42,,adea9f0090aa8e14
1419,Zarah Fairn,1986-12-12,172.72,182.88,ORT,862b0b3375aa4b6e
1420,Maiquel Falcao,1981-03-08,180.34,180.34,ORT,d58478ded5534695
1421,Brodie Farber,1980-07-05,185.42,185.42,ORT,91d73ee59347ac16
1422,Joao Paulo Faria,1980-07-23,175.26,182.88,,04e9955f33e0c267
1423,Kalindra Faria,1986-07-23,170.18,157.48,SWI,27b164b0d1833df0
1424,Chance Farrar,1975-09-11,175.26,175.26,SOU,49c7236c737d7e59
1425,Rico Farrington,1989-06-19,193.04,200.66,SOU,f89e6e66b9b112de
1426,Kelly Faszholz,1985-04-09,172.72,170.18,ORT,9c42a0de8e012870
1427,Rodney Faverus,,182.88,182.88,SOU,5af26b3201690d29
1428,Paul Felder,1984-04-25,180.34,177.8,ORT,e5010b1b94ca5755
1429,Carlos Felipe,1995-01-12,182.88,190.5,ORT,a2ea77e974c5889f
1430,JP Felty,1979-04-28,177.8,177.8,,954e3f4e2b0e6510
1431,Kevin Ferguson,1974-02-08,187.96,195.58,ORT,27541033b97c076d
1432,Rhadi Ferguson,1973-04-03,170.18,175.26,,15f4550e017f6c7d
1433,Tony Ferguson,1984-02-12,180.34,193.04,ORT,22a92d7f62195791
1434,Josh Ferguson,1988-05-13,165.1,167.64,ORT,b0f316c60f8d3b47
1435,CJ Fernandes,1977-11-13,187.96,187.96,,979f7edbb6980b0d
1436,Bibiano Fernandes,1980-03-30,170.18,170.18,ORT,cbc071cb20ea59c7
